timestamp_ns,work,latency_us,cpu_idle_percent
79026926081596,ADA,-53073958.200,0.00
79086858325317,XRP,-53141768.962,99.64
79086927929943,ADA,-53072152.132,75.00
79086927977592,BNB,-53072096.409,0.00
79086928055222,LTC,-53072012.612,0.00
79086927978962,SOL,-53072098.094,0.00
79086928180501,BTC,-53071875.907,0.00
79086928310965,ETH,-53071744.832,0.00
79086928355262,DOGE,-53071710.757,0.00
79146927471763,SOL,-53072613.312,99.65
79146927472263,LTC,-53072604.368,0.00
79146927473077,BNB,-53072628.109,0.00
79146927775895,XRP,-53072370.477,0.00
79146927828618,ADA,-53072234.383,0.00
79146927609079,DOGE,-53072464.089,0.00
79146927967822,ETH,-53072093.919,0.00
79146928268825,BTC,-53071794.842,0.00
79206927359662,BNB,-53072746.876,99.62
79206927382884,XRP,-53072686.931,0.00
79206927402681,ADA,-53072664.209,0.00
79206927455515,ETH,-53072600.986,0.00
79206927368273,BTC,-53072701.431,0.00
79206927506737,SOL,-53072552.967,0.00
79206927556682,LTC,-53072503.226,0.00
79206927656294,DOGE,-53072403.465,0.00
79266858239412,LTC,-53141847.126,99.71
79266858249208,SOL,-53141820.126,0.00
79266858240153,XRP,-53141831.126,0.00
79266858369746,BNB,-53141688.976,0.00
79266858371598,ETH,-53141697.328,0.00
79266924242320,BTC,-53075833.144,74.07
79266924420729,DOGE,-53075638.549,0.00
79266924506544,ADA,-53075774.328,0.00
79326858279786,XRP,-53141815.326,99.36
79326858286823,ETH,-53141806.640,0.00
79326858280620,ADA,-53141815.659,0.00
79326859669928,SOL,-53141787.196,0.00
79326928125172,LTC,-53071977.181,68.97
79326928148968,BNB,-53071917.366,0.00
79326928128227,DOGE,-53071941.533,0.00
79326928370748,BTC,-53071693.956,100.00
79386858203729,LTC,-53141879.624,99.10
79386858266711,ETH,-53141800.364,0.00
79386858278415,XRP,-53141792.178,0.00
79386858301248,SOL,-53141765.586,0.00
79386858412286,ADA,-53141645.807,0.00
79386858545213,BTC,-53141519.954,0.00
79386858634955,BNB,-53141429.657,0.00
79386922528973,DOGE,-53077542.472,73.08
79446858215468,BNB,-53141876.866,99.63
79446858263616,ADA,-53141804.717,0.00
79446858357154,LTC,-53141708.476,0.00
79446858376543,ETH,-53141691.939,0.00
79446858647435,BTC,-53141412.547,0.00
79446923003494,SOL,-53077083.989,70.37
79446923092717,XRP,-53076959.858,0.00
79446923122291,DOGE,-53077060.877,0.00
79506858316966,BNB,-53141778.072,99.60
79506858357226,ADA,-53141711.849,0.00
79506858445300,XRP,-53141614.071,0.00
79506858548579,SOL,-53141511.625,0.00
79506858317559,ETH,-53141785.442,0.00
79506930002459,DOGE,-53070083.820,72.41
79506930002588,LTC,-53070086.635,0.00
79506930090941,BTC,-53069966.726,100.00
79566858278773,LTC,-53141822.302,99.59
79566858279033,XRP,-53141819.950,0.00
79566858339885,ETH,-53141727.023,0.00
79566858449997,ADA,-53141607.948,0.00
79566928811997,SOL,-53071261.837,75.00
79566929097610,DOGE,-53070973.687,0.00
79566929310408,BNB,-53070752.574,0.00
79566929429132,BTC,-53070891.834,0.00
79626858266994,ADA,-53141834.118,99.50
79626858284457,BTC,-53141791.507,0.00
79626858414606,XRP,-53141652.357,0.00
79626858523441,SOL,-53141534.264,0.00
79626858751443,BNB,-53141306.614,0.00
79626858856147,LTC,-53141199.650,0.00
79626859680914,ETH,-53140393.809,0.00
79626923775340,DOGE,-53076291.235,76.00
79686858272932,LTC,-53141830.329,99.49
79686858273895,SOL,-53141824.384,0.00
79686923099123,BTC,-53076976.359,76.00
79686923120716,XRP,-53076943.118,0.00
79686923330996,DOGE,-53076720.597,100.00
79686923358052,ADA,-53076690.338,0.00
79686923408682,ETH,-53076755.949,0.00
79686923451349,BNB,-53076601.837,0.00
79746858238516,SOL,-53141858.836,99.57
79746858239220,ADA,-53141865.966,0.00
79746858606057,BNB,-53141463.296,0.00
79746925487618,ETH,-53074592.957,73.08
79746925568767,LTC,-53074494.974,0.00
79746925720972,BTC,-53074339.603,0.00
79746925750194,DOGE,-53074314.399,0.00
79746925774417,XRP,-53074282.436,100.00
79806923412446,BNB,-53076651.055,99.06
79806923413835,ADA,-53076682.685,0.00
79806923413001,XRP,-53076667.166,0.00
79806923524502,BTC,-53076526.350,0.00
79806923716041,ETH,-53076395.367,0.00
79806923813301,DOGE,-53076244.422,0.00
79806923886894,SOL,-53076170.995,0.00
79806924160341,LTC,-53075952.826,100.00
79866928651968,LTC,-53071456.829,99.26
79866928783636,ADA,-53071277.013,0.00
79866928807247,BNB,-53071251.939,0.00
79866928878933,BTC,-53071177.938,0.00
79866928889396,SOL,-53071360.273,0.00
79866928994212,ETH,-53071062.382,0.00
79866929007267,DOGE,-53071063.400,0.00
79866929081175,XRP,-53070973.659,0.00
79926928802324,XRP,-53071296.362,99.06
79926928902788,BNB,-53071155.361,0.00
79926928910158,BTC,-53071163.305,0.00
79926928998937,SOL,-53071055.767,0.00
79926929120549,ADA,-53070934.433,0.00
79926929284607,LTC,-53070770.672,0.00
79926929325459,DOGE,-53070742.968,0.00
79926929357478,ETH,-53070697.041,0.00
79986858286957,BTC,-53141805.377,98.97
79986858287290,BNB,-53141817.433,0.00
79986858540033,ADA,-53141533.782,0.00
79986929114245,SOL,-53070975.052,70.00
79986929207394,LTC,-53070864.588,0.00
79986929236783,XRP,-53070828.606,0.00
79986929256913,ETH,-53070927.996,0.00
79986929207802,DOGE,-53070858.644,0.00
80046858403601,XRP,-53141681.159,99.16
80046858450935,ADA,-53141617.195,0.00
80046858500732,BNB,-53141558.195,0.00
80046858403879,SOL,-53141689.362,0.00
80046859335555,ETH,-53140730.039,0.00
80046924569710,LTC,-53075497.717,76.00
80046924644451,DOGE,-53075416.753,0.00
80046924722470,BTC,-53075326.956,0.00
80106858379822,BTC,-53141730.771,99.11
80106858408563,ETH,-53141666.900,0.00
80106858710400,LTC,-53141360.694,0.00
80106930128867,SOL,-53069975.727,72.41
80106930199608,ADA,-53069871.170,0.00
80106930236405,XRP,-53069822.077,0.00
80106930428388,DOGE,-53069629.298,0.00
80106930461259,BNB,-53069603.057,0.00
80166858222616,LTC,-53141875.440,98.99
80166858282506,SOL,-53141786.365,0.00
80166924274528,BNB,-53075811.639,76.00
80166924295195,XRP,-53075763.657,0.00
80166924381955,ETH,-53075667.360,0.00
80166924443197,BTC,-53075606.822,0.00
80166924457326,DOGE,-53075588.155,0.00
80166924610643,ADA,-53075438.154,0.00
80226858212216,LTC,-53141885.489,99.17
80226929348745,BNB,-53070864.646,72.41
80226929384468,BTC,-53070736.292,0.00
80226929351023,ADA,-53070896.720,0.00
80226929784286,SOL,-53070278.325,0.00
80226929846250,XRP,-53070222.084,0.00
80226929852139,DOGE,-53070280.436,0.00
80226929574099,ETH,-53070491.216,0.00
80286924237516,LTC,-53075852.004,99.36
80286924299998,ETH,-53075752.558,0.00
80286924331516,XRP,-53075716.891,0.00
80286924345387,ADA,-53075844.133,0.00
80286924505796,SOL,-53075543.205,0.00
80286924419277,DOGE,-53075627.742,0.00
80286924437721,BTC,-53075622.909,0.00
80286924459740,BNB,-53075589.668,0.00
80346929325675,LTC,-53070749.437,99.25
80346929326193,XRP,-53070774.919,0.00
80346929461046,ADA,-53070597.954,0.00
80346929577733,ETH,-53070479.786,0.00
80346929641178,BNB,-53070422.471,0.00
80346929693289,SOL,-53070362.970,0.00
80346929740493,DOGE,-53070326.766,0.00
80346929424768,BTC,-53070647.103,0.00
80406858539855,BTC,-53141547.238,99.20
80406858602615,XRP,-53141477.182,0.00
80406858612800,LTC,-53141852.908,0.00
80406859005360,ETH,-53141070.419,0.00
80406930054526,BNB,-53070014.586,75.00
80406930267046,SOL,-53069793.214,0.00
80406930307232,DOGE,-53069761.787,0.00
80406930339806,ADA,-53069715.194,0.00
80466925894704,BNB,-53074181.112,99.32
80466925947204,SOL,-53074099.630,0.00
80466925977519,XRP,-53074060.814,0.00
80466926046890,ADA,-53073988.499,0.00
80466926113632,ETH,-53073920.961,0.00
80466926211392,DOGE,-53073830.535,0.00
80466926223966,BTC,-53073833.664,0.00
80466926274744,LTC,-53073768.775,0.00
80526924379624,LTC,-53075697.840,98.91
80526924383309,ETH,-53075674.488,0.00
80526924447161,BNB,-53075600.006,0.00
80526924380420,SOL,-53075705.507,0.00
80526924627552,BTC,-53075426.467,0.00
80526924726794,ADA,-53075321.244,0.00
80526924789072,DOGE,-53075260.058,0.00
80526924858350,XRP,-53075187.206,0.00
80586858313460,SOL,-53141765.948,99.39
80586859970215,LTC,-53141870.098,0.00
80586929920642,BTC,-53070172.507,75.00
80586929920790,XRP,-53070157.840,0.00
80586930105829,ADA,-53069959.338,0.00
80586930115959,ETH,-53069944.598,0.00
80586930207552,BNB,-53069847.374,0.00
80586930117107,DOGE,-53069941.857,0.00
80646929514708,ADA,-53070585.645,99.36
80646929542653,ETH,-53070524.626,0.00
80646929619302,LTC,-53070439.440,0.00
80646929646024,BTC,-53070413.180,0.00
80646929517227,DOGE,-53070550.441,0.00
80646929516356,BNB,-53070557.181,0.00
80646929767599,XRP,-53070313.253,0.00
80646929870971,SOL,-53070184.271,0.00
80706858289970,BTC,-53141804.845,99.44
80706858290896,BNB,-53141810.364,0.00
80706858728437,LTC,-53141343.137,0.00
80706858785160,ADA,-53141287.248,0.00
80706924887678,DOGE,-53075176.100,73.08
80706924890271,SOL,-53075164.637,0.00
80706925051698,ETH,-53075004.413,0.00
80706925082032,XRP,-53074970.376,0.00
80766924383724,LTC,-53075694.407,99.30
80766924384372,ETH,-53075695.425,0.00
80766924383983,DOGE,-53075690.629,0.00
80766924564447,BNB,-53075485.646,0.00
80766924587892,BTC,-53075458.905,0.00
80766924673541,XRP,-53075370.626,0.00
80766924756764,ADA,-53075286.607,0.00
80766924832820,SOL,-53075209.606,0.00
80826930809835,ETH,-53069259.536,99.33
80826930825446,DOGE,-53069289.851,0.00
80826931219709,SOL,-53068836.328,0.00
80826930984503,LTC,-53069272.369,0.00
80826931019430,XRP,-53069036.997,0.00
80826930809928,ADA,-53069279.684,99.33
80826930917447,BNB,-53069139.738,0.00
80826931104949,BTC,-53068953.959,0.00
80886930763898,SOL,-53069336.344,98.89
80886930880529,BTC,-53069176.620,0.00
80886931011437,ETH,-53069045.693,0.00
80886931023271,DOGE,-53069046.230,0.00
80886931105716,ADA,-53068949.414,0.00
80886931210217,XRP,-53068844.432,0.00
80886930774250,BNB,-53069295.510,0.00
80886931231143,LTC,-53068839.080,0.00
80946925336432,BNB,-53074749.106,99.31
80946925414858,SOL,-53074649.587,0.00
80946925463877,BTC,-53074588.808,0.00
80946925566637,XRP,-53074486.104,0.00
80946925654620,LTC,-53074394.862,0.00
80946925664712,ADA,-53074397.603,0.00
80946925729046,ETH,-53074325.658,0.00
80946925738324,DOGE,-53074321.047,0.00
81006858314469,XRP,-53141771.772,99.52
81006858354248,SOL,-53141713.994,0.00
81006858557379,ADA,-53141504.455,0.00
81006858584435,BTC,-53141477.510,0.00
81006858315173,LTC,-53141783.957,0.00
81006858789844,BNB,-53141269.564,0.00
81006859012809,ETH,-53141055.229,0.00
81006925525047,DOGE,-53074551.546,73.08
81066926451519,XRP,-53073607.870,99.54
81066926499075,LTC,-53073765.057,0.00
81066926511501,BTC,-53073540.777,0.00
81066926529038,DOGE,-53073516.740,0.00
81066926559483,SOL,-53073486.091,0.00
81066926451871,BNB,-53073611.815,0.00
81066926730096,ETH,-53073319.497,0.00
81066926810004,ADA,-53073237.737,0.00
81126930378340,LTC,-53069726.439,99.50
81126930494878,ADA,-53069567.659,0.00
81126930498063,BNB,-53069572.530,0.00
81126930502693,SOL,-53069555.307,0.00
81126930524415,DOGE,-53069667.383,0.00
81126930634639,BTC,-53069421.788,0.00
81126930743510,ETH,-53069311.694,0.00
81126930765288,XRP,-53069292.879,0.00
81186858297701,BNB,-53141808.522,99.54
81186858392147,LTC,-53141683.558,0.00
81186858740446,SOL,-53141329.981,0.00
81186925618000,BTC,-53074447.019,74.07
81186925835762,XRP,-53074216.183,0.00
81186925899707,DOGE,-53074420.370,0.00
81186926011670,ADA,-53074039.867,0.00
81186926026708,ETH,-53074023.682,0.00
81246858321924,ETH,-53141752.317,99.42
81246858423666,BTC,-53141632.446,0.00
81246858333980,BNB,-53141731.928,0.00
81246858322387,XRP,-53141779.707,0.00
81246931087400,LTC,-53069000.638,73.33
81246931176864,SOL,-53068892.452,0.00
81246931182364,ADA,-53068880.359,0.00
81246931177660,DOGE,-53068890.414,0.00
81306858249651,BNB,-53141826.109,99.18
81306858250243,LTC,-53141854.720,0.00
81306858324411,XRP,-53141751.108,0.00
81306858411763,SOL,-53141653.163,0.00
81306932323064,BTC,-53067779.085,73.33
81306932417546,ETH,-53067652.788,0.00
81306932543195,DOGE,-53067514.194,0.00
81306932587529,ADA,-53067481.934,0.00
81366858305900,LTC,-53141809.435,99.40
81366858352067,BTC,-53141715.434,0.00
81366858307937,XRP,-53141768.860,0.00
81366858911257,BNB,-53141161.633,0.00
81366859239889,ADA,-53140834.445,0.00
81366932532665,SOL,-53067555.354,72.41
81366932551184,DOGE,-53067519.502,0.00
81366932764316,ETH,-53067425.556,0.00
81426858985906,ETH,-53141117.206,99.03
81426858986944,ADA,-53141134.650,0.00
81426932131866,SOL,-53067968.505,75.86
81426932217126,LTC,-53067851.541,0.00
81426932253830,BNB,-53067805.133,0.00
81426932362979,XRP,-53067693.336,0.00
81426932404887,DOGE,-53067660.169,0.00
81426932573481,BTC,-53067491.149,0.00
81486931144338,LTC,-53068955.719,99.62
81486931242746,XRP,-53068817.681,0.00
81486931302820,ADA,-53068762.162,0.00
81486931316691,BTC,-53068914.348,0.00
81486931353636,BNB,-53068702.383,0.00
81486931144541,ETH,-53068925.996,0.00
81486931485748,DOGE,-53068569.938,0.00
81486931246116,SOL,-53068819.514,0.00
81546931399837,DOGE,-53068693.053,99.52
81546931432374,ETH,-53068636.441,0.00
81546931482986,LTC,-53068589.848,0.00
81546931521208,BTC,-53068537.589,0.00
81546931630005,BNB,-53068425.791,0.00
81546931748544,ADA,-53068307.883,0.00
81546931801507,XRP,-53068262.049,0.00
81546932038139,SOL,-53068700.201,0.00
81606858366833,LTC,-53141743.223,99.52
81606858459297,ETH,-53141606.074,0.00
81606858503242,ADA,-53141556.036,0.00
81606858380278,SOL,-53141696.186,0.00
81606858732577,XRP,-53141328.738,0.00
81606858891967,BTC,-53141174.644,0.00
81606927664295,DOGE,-53072409.521,75.00
81606927739203,BNB,-53072305.983,0.00
81666858216254,LTC,-53141879.802,99.56
81666858315681,BTC,-53141753.042,0.00
81666858225051,BNB,-53141847.654,0.00
81666858325959,XRP,-53141739.042,0.00
81666932933800,DOGE,-53067152.849,73.33
81666933015134,SOL,-53067040.551,0.00
81666933136487,ADA,-53066919.569,0.00
81666932934004,ETH,-53067144.682,0.00
81726925001776,BNB,-53075086.187,99.52
81726925095296,XRP,-53074967.279,0.00
81726925128278,DOGE,-53074929.427,0.00
81726925098722,BTC,-53074954.445,0.00
81726925230982,ADA,-53074819.148,0.00
81726925002332,LTC,-53075076.243,0.00
81726925382465,ETH,-53074675.350,0.00
81726925571189,SOL,-53074484.034,0.00
81786931492229,LTC,-53068606.531,99.45
81786931524433,ADA,-53068550.475,0.00
81786931553693,XRP,-53068515.604,0.00
81786931605619,BTC,-53068452.548,0.00
81786931654990,SOL,-53068403.103,0.00
81786931764306,DOGE,-53068291.435,0.00
81786931847603,ETH,-53068206.675,0.00
81786931953234,BNB,-53068101.341,0.00
81846925793114,ETH,-53074278.554,99.17
81846925793151,LTC,-53074288.294,99.17
81846925803114,BNB,-53074239.368,0.00
81846925962671,BTC,-53074077.218,0.00
81846925987560,ADA,-53074051.811,0.00
81846926053727,DOGE,-53073981.773,0.00
81846926125617,SOL,-53073909.902,100.00
81846926166691,XRP,-53073874.587,0.00
81906931810824,BTC,-53068262.066,99.56
81906931827472,ETH,-53068241.658,0.00
81906931966177,ADA,-53068098.324,0.00
81906931811213,LTC,-53068292.103,0.00
81906932054937,DOGE,-53068015.230,0.00
81906931912825,XRP,-53068156.843,0.00
81906931939010,SOL,-53068119.676,0.00
81906931927714,BNB,-53068130.157,0.00
81966858231830,BNB,-53141869.708,99.44
81966858251201,ADA,-53141817.374,0.00
81966858273257,XRP,-53141797.040,0.00
81966858327924,ETH,-53141740.299,0.00
81966858369498,LTC,-53141691.150,0.00
81966931971827,BTC,-53068124.804,64.29
81966931972493,SOL,-53068106.174,0.00
81966932287200,DOGE,-53067778.893,0.00
82026926318248,SOL,-53073766.290,99.32
82026926376378,BTC,-53073686.604,0.00
82026926574546,ADA,-53073478.639,0.00
82026926758122,XRP,-53073427.676,0.00
82026926880623,BNB,-53073176.118,0.00
82026926902716,ETH,-53073154.951,0.00
82026926967235,LTC,-53073080.228,0.00
82026927058033,DOGE,-53072989.060,0.00
82086925471954,LTC,-53074579.436,99.23
82086925529751,XRP,-53074506.176,0.00
82086925618214,BTC,-53074419.101,0.00
82086925472306,BNB,-53074600.917,0.00
82086925472991,DOGE,-53074599.399,0.00
82086925647937,ETH,-53074392.804,0.00
82086925708012,ADA,-53074327.748,0.00
82086925818642,SOL,-53074221.580,0.00
82146931894103,BNB,-53068203.139,99.45
82146931981789,BTC,-53068075.674,0.00
82146931894473,LTC,-53068200.768,0.00
82146931895288,ADA,-53068194.639,0.00
82146932236366,ETH,-53067827.376,0.00
82146932265107,XRP,-53067796.764,0.00
82146932406701,DOGE,-53067655.022,0.00
82146932583924,SOL,-53067476.687,0.00
82206930098043,ETH,-53069951.828,0.00
82206930160081,BNB,-53069875.846,0.00
82206930097784,LTC,-53069975.273,99.08
82206930182914,ADA,-53069858.827,0.00
82206930248359,SOL,-53069786.956,0.00
82206930186099,DOGE,-53069850.920,0.00
82206930323452,XRP,-53069715.437,0.00
82206930421583,BTC,-53069903.679,0.00
82266927244779,XRP,-53072830.648,99.54
82266927338409,SOL,-53072709.851,0.00
82266927366854,BTC,-53072682.906,0.00
82266927433429,ETH,-53072613.646,0.00
82266927245001,ADA,-53072811.000,0.00
82266927252557,LTC,-53072803.203,0.00
82266927244742,BNB,-53072863.056,99.54
82266927556819,DOGE,-53072500.756,0.00
82326931704254,LTC,-53068369.931,99.57
82326931771274,DOGE,-53068275.616,0.00
82326931860756,ADA,-53068183.152,0.00
82326931949164,XRP,-53068095.281,0.00
82326931999535,BTC,-53068035.632,0.00
82326931866682,BNB,-53068172.374,0.00
82326932062980,ETH,-53067972.298,0.00
82326932149185,SOL,-53067891.797,0.00
82386932020793,BNB,-53068094.393,99.57
82386932061238,BTC,-53068062.467,0.00
82386932213980,LTC,-53067853.280,0.00
82386932266203,ETH,-53067803.613,0.00
82386932384334,DOGE,-53067674.056,0.00
82386932440167,SOL,-53067620.000,0.00
82386932467260,XRP,-53067588.703,0.00
82386932543168,ADA,-53067512.906,0.00
82446926443249,ADA,-53073642.177,99.61
82446926524287,BNB,-53073525.695,0.00
82446926618121,BTC,-53073437.731,0.00
82446926872864,DOGE,-53073178.081,0.00
82446926443268,XRP,-53073647.548,99.61
82446926778623,ETH,-53073277.007,0.00
82446926798549,LTC,-53073601.381,0.00
82446926987514,SOL,-53073062.357,0.00
82506932288616,BNB,-53067809.367,99.60
82506932352412,LTC,-53067723.070,0.00
82506932611063,BTC,-53067454.104,0.00
82506932622804,ETH,-53067448.382,0.00
82506932830046,ADA,-53067230.861,0.00
82506932852380,DOGE,-53067212.491,0.00
82506933069808,SOL,-53067043.600,0.00
82506933163105,XRP,-53066898.877,0.00
82566926104940,BNB,-53073983.913,99.63
82566926130366,XRP,-53073931.542,0.00
82566926196589,ETH,-53073851.893,0.00
82566926252293,LTC,-53073793.966,0.00
82566926135014,BTC,-53073924.060,0.00
82566926313294,ADA,-53073740.484,0.00
82566926370017,DOGE,-53073677.317,0.00
82566926487129,SOL,-53073565.724,0.00
82626932707851,LTC,-53067390.280,99.59
82626932744777,XRP,-53067331.205,0.00
82626933081854,BNB,-53067072.592,0.00
82626933208448,BTC,-53066851.293,0.00
82626932751888,ADA,-53067317.446,0.00
82626932893464,ETH,-53067172.296,0.00
82626932895575,SOL,-53067164.130,0.00
82626932853074,DOGE,-53067205.185,0.00
82686929052531,XRP,-53071006.340,99.37
82686929052716,BTC,-53071023.174,0.00
82686929203106,DOGE,-53070839.635,0.00
82686929306774,ADA,-53070733.838,0.00
82686929392441,SOL,-53070647.615,0.00
82686929407552,BNB,-53070919.728,0.00
82686929448182,LTC,-53070587.707,0.00
82686929547257,ETH,-53070490.187,0.00
82746932811289,LTC,-53067276.637,99.69
82746932830197,BNB,-53067237.415,0.00
82746932903457,XRP,-53067166.729,0.00
82746932943013,ADA,-53067114.302,0.00
82746932956754,BTC,-53067101.580,0.00
82746933074588,ETH,-53066981.505,0.00
82746933176552,SOL,-53066877.597,0.00
82746933279497,DOGE,-53066774.892,0.00
82806858257904,XRP,-53141832.152,99.57
82806858298034,ETH,-53141769.300,0.00
82806858424535,ADA,-53141642.224,0.00
82806858688241,BNB,-53141839.004,0.00
82806858710686,LTC,-53141437.000,0.00
82806858621722,SOL,-53141450.204,0.00
82806926495022,DOGE,-53073569.794,74.07
82806926541263,BTC,-53073573.423,0.00
82866928245798,XRP,-53071837.240,99.39
82866928305020,ADA,-53071754.591,100.00
82866928520893,BNB,-53071530.589,0.00
82866928593319,SOL,-53071458.589,0.00
82866928748135,BTC,-53071300.772,0.00
82866928926581,DOGE,-53071127.456,0.00
82866928943526,LTC,-53071106.789,0.00
82866929010341,ETH,-53071035.918,0.00
82926927390003,SOL,-53072688.368,99.41
82926927472411,DOGE,-53072577.108,0.00
82926927484374,LTC,-53072564.515,0.00
82926927390410,BNB,-53072691.294,0.00
82926927687098,BTC,-53072362.514,0.00
82926927697191,XRP,-53072356.791,0.00
82926927585930,ADA,-53072481.237,0.00
82926927391243,ETH,-53072675.942,0.00
82986929454025,ADA,-53070618.846,99.52
82986929455747,SOL,-53070640.364,0.00
82986929668249,BTC,-53070391.992,0.00
82986929707546,LTC,-53070346.954,0.00
82986929800862,ETH,-53070250.583,0.00
82986929454692,XRP,-53070632.105,0.00
82986929566730,BNB,-53070504.382,0.00
82986929704009,DOGE,-53070357.695,0.00
83046926876530,BNB,-53073192.989,99.62
83046926882197,BTC,-53073181.119,0.00
83046926876808,LTC,-53073214.285,0.00
83046926953160,SOL,-53073104.877,0.00
83046927003309,ADA,-53073049.543,0.00
83046927015439,XRP,-53073036.988,0.00
83046927103143,ETH,-53072945.524,0.00
83046927244182,DOGE,-53072812.689,0.00
83106858236113,ADA,-53141842.277,99.63
83106858263909,SOL,-53141802.517,0.00
83106858394392,XRP,-53141664.886,0.00
83106858236909,LTC,-53141864.296,0.00
83106858236242,BNB,-53141854.944,0.00
83106929331362,DOGE,-53070723.620,75.00
83106929363788,BTC,-53070892.510,0.00
83106929468030,ETH,-53070731.176,0.00
83166933820427,BNB,-53066255.666,99.20
83166933933873,DOGE,-53066133.924,0.00
83166933936706,SOL,-53066122.794,0.00
83166933839761,BTC,-53066273.999,0.00
83166933820390,ETH,-53066268.296,99.20
83166934007522,LTC,-53066054.349,0.00
83166934098523,ADA,-53065986.719,0.00
83166934182079,XRP,-53065879.570,0.00
83226858265471,SOL,-53141835.826,99.65
83226858409028,ETH,-53141764.122,0.00
83226858530844,ADA,-53141531.972,0.00
83226858559251,BTC,-53141504.453,0.00
83226858609530,DOGE,-53141457.138,0.00
83226858736401,LTC,-53141331.748,0.00
83226858749827,BNB,-53141310.581,0.00
83226858811809,XRP,-53141676.510,0.00
83286933696145,BNB,-53066400.967,99.55
83286933909314,LTC,-53066214.928,0.00
83286933936314,DOGE,-53066133.650,0.00
83286934057130,ADA,-53066014.278,0.00
83286934144445,XRP,-53066304.929,0.00
83286934218594,ETH,-53065838.277,0.00
83286934229687,BTC,-53065950.722,0.00
83286934265465,SOL,-53065798.388,0.00
83346927727500,LTC,-53072363.371,99.65
83346927732111,ADA,-53072322.908,0.00
83346927792612,BTC,-53072263.204,0.00
83346927854057,SOL,-53072193.370,0.00
83346927861946,ETH,-53072185.351,0.00
83346927940483,DOGE,-53072104.128,0.00
83346927954706,BNB,-53072090.721,0.00
83346927854112,XRP,-53072198.462,0.00
83406934392280,XRP,-53065705.387,99.65
83406934481874,LTC,-53065576.331,0.00
83406934392428,BTC,-53065683.850,0.00
83406934529800,ADA,-53065632.924,0.00
83406934703302,BNB,-53065366.144,0.00
83406934953785,ETH,-53065108.456,0.00
83406935013249,DOGE,-53065050.752,0.00
83406935032471,SOL,-53065087.845,0.00
83466858229568,BNB,-53141852.396,99.62
83466858230586,XRP,-53141865.100,0.00
83466858298050,BTC,-53141772.025,0.00
83466858422347,ADA,-53141637.746,0.00
83466858456385,SOL,-53141724.821,0.00
83466858475626,LTC,-53141649.098,0.00
83466858856592,ETH,-53141204.186,0.00
83466929069904,DOGE,-53071018.782,71.43
83526858253990,ADA,-53141845.437,99.67
83526858651512,LTC,-53141425.470,0.00
83526932047870,XRP,-53068005.371,75.86
83526932088889,ETH,-53068073.186,0.00
83526932146353,DOGE,-53067899.851,0.00
83526932206668,BTC,-53067830.073,0.00
83526932221057,BNB,-53067823.591,0.00
83526932233705,SOL,-53067807.573,0.00
83586858247660,XRP,-53141852.804,0.00
83586858294586,SOL,-53141772.840,0.00
83586858406106,ADA,-53141655.746,0.00
83586858247623,LTC,-53141843.600,99.72
83586934412191,BTC,-53065680.124,74.19
83586934417599,BNB,-53065651.291,0.00
83586934604156,DOGE,-53065454.530,0.00
83586934612508,ETH,-53065455.011,0.00
83646934141658,ADA,-53065954.768,99.28
83646934351086,BNB,-53065719.303,0.00
83646934381198,DOGE,-53065690.081,0.00
83646934398272,BTC,-53065671.840,0.00
83646934551866,ETH,-53065508.320,0.00
83646934660404,LTC,-53065407.486,0.00
83646934745016,SOL,-53065315.374,0.00
83646934754053,XRP,-53065305.207,0.00
83706858511300,LTC,-53141589.849,99.59
83706858584783,DOGE,-53141482.107,0.00
83706858701950,SOL,-53141582.497,0.00
83706858705913,ADA,-53141357.661,0.00
83706858517745,BNB,-53141589.830,0.00
83706858899026,XRP,-53141165.252,0.00
83706931058447,ETH,-53069009.387,72.41
83706931058947,BTC,-53069019.961,0.00
83766929429119,XRP,-53070654.400,99.46
83766929448564,SOL,-53070613.103,0.00
83766929552250,LTC,-53070499.436,0.00
83766929579510,BTC,-53070474.954,0.00
83766929669233,ETH,-53070383.990,0.00
83766929776659,ADA,-53070280.082,0.00
83766929429656,BNB,-53070664.381,0.00
83766929822827,DOGE,-53070358.657,0.00
83826927814056,LTC,-53072256.722,99.57
83826927892742,XRP,-53072144.277,0.00
83826927873483,SOL,-53072190.277,0.00
83826927922372,BNB,-53072119.036,0.00
83826927957021,ADA,-53072078.702,0.00
83826928047818,ETH,-53072199.203,0.00
83826928087374,BTC,-53071952.053,0.00
83826928136207,DOGE,-53071899.274,0.00
83886933269507,LTC,-53066789.475,99.56
83886933288489,ETH,-53066753.030,0.00
83886933317508,XRP,-53066843.734,0.00
83886933386490,ADA,-53066658.788,0.00
83886933388879,SOL,-53066647.103,0.00
83886933390897,BTC,-53066648.325,0.00
83886933431898,DOGE,-53066759.308,0.00
83886933461602,BNB,-53066784.401,0.00
83946858201877,XRP,-53141888.809,99.64
83946858269303,BTC,-53141803.771,0.00
83946858553139,SOL,-53141517.621,0.00
83946859039792,ADA,-53141881.735,0.00
83946927013841,DOGE,-53073068.234,74.07
83946927014378,ETH,-53073047.604,0.00
83946927222676,BNB,-53072828.380,0.00
83946927287417,LTC,-53072963.474,0.00
84006935019593,LTC,-53065058.149,99.64
84006935020093,ADA,-53065090.834,0.00
84006935149872,BNB,-53064909.036,0.00
84006935160280,BTC,-53064910.665,0.00
